date,name,calls,voicemail,call_time,request_type,number_done,pages_sent,time_spent,cds_created,images_clouded,comment
01/26/2022,Sophia Kim,240,45,7,Attorney,93,3652,3,13,44,
04/15/2023,Ava Singh,210,16,0,Law enforcement,50,4626,4,17,108,
08/05/2023,Liam Patel,98,14,0,Regulatory,99,1276,3,37,160,
03/02/2023,Ava Singh,225,38,6,Attorney,24,4229,2,11,131,
06/29/2023,Liam Patel,205,63,2,Law enforcement,19,2458,5,11,99,
04/09/2023,Karen Smith,63,65,1,Attorney,53,4531,3,44,184,
07/08/2023,Karen Smith,176,34,3,Continuing care,73,336,5,42,192,
01/20/2023,Liam Patel,232,33,0,Patient,22,3249,8,25,95,
11/28/2022,James McCarty,103,43,3,Continuing care,2,4735,8,10,175,
11/15/2022,James McCarty,3,69,5,Insurance,79,1731,5,34,186,
04/19/2023,Ava Singh,206,63,4,Law enforcement,57,4152,8,33,46,
02/24/2023,Noah Rodriguez,240,54,5,Work comp,47,4340,1,38,97,
09/17/2022,Noah Rodriguez,231,38,6,Continuing care,56,1018,1,43,184,
09/07/2022,James McCarty,44,17,2,Patient,55,532,0,33,159,
09/28/2023,James McCarty,111,5,3,Patient,68,4367,2,24,126,
02/07/2023,James McCarty,139,43,0,Continuing care,85,4788,1,9,147,
09/09/2023,Ava Singh,197,6,3,Regulatory,16,1358,1,27,27,
05/06/2022,Ava Singh,53,4,2,Law enforcement,90,2194,3,25,58,
11/16/2023,Elijah Nguyen,243,3,1,Insurance,63,856,4,18,15,
11/30/2023,Ava Singh,227,62,0,Work comp,43,3651,5,29,75,
12/30/2022,Liam Patel,45,51,5,Regulatory,64,3154,5,34,31,
09/11/2022,Karen Smith,234,41,8,Continuing care,10,3554,6,9,82,
11/26/2022,Ava Singh,35,48,8,Work comp,11,2380,6,40,99,
09/02/2022,Noah Rodriguez,138,44,6,Law enforcement,4,2477,6,29,159,
09/02/2022,Liam Patel,202,21,0,Work comp,49,2469,7,37,104,
04/30/2022,Ava Singh,34,70,5,Continuing care,32,3892,6,9,113,
06/29/2022,Noah Rodriguez,204,0,7,Continuing care,57,3733,4,39,131,
07/11/2023,Karen Smith,63,58,7,Insurance,81,2078,4,0,43,
01/04/2022,Noah Rodriguez,142,17,3,Regulatory,71,4883,5,39,85,
09/14/2022,James McCarty,82,16,1,Law enforcement,50,4836,4,11,100,
11/28/2023,Elijah Nguyen,203,57,1,Work comp,18,1852,5,22,147,
09/05/2022,Sophia Kim,143,57,7,Patient,59,4373,2,8,4,
03/22/2023,Liam Patel,178,14,7,Insurance,28,652,4,17,50,
10/21/2023,Liam Patel,183,54,4,Work comp,86,4722,6,22,195,
11/08/2022,Liam Patel,7,29,7,Insurance,75,1603,4,1,47,
09/12/2022,Noah Rodriguez,193,1,6,Regulatory,100,746,7,34,49,
03/23/2022,Karen Smith,46,7,8,Patient,102,580,0,33,150,
03/12/2023,Liam Patel,236,66,5,Continuing care,56,1562,2,25,86,
02/27/2023,Ava Singh,218,5,5,Patient,103,3378,5,38,60,
05/16/2023,Sophia Kim,3,25,7,Patient,20,206,5,36,197,
07/05/2023,James McCarty,106,43,3,Attorney,103,2305,2,39,177,
03/09/2023,Ava Singh,163,63,7,Regulatory,85,689,5,27,134,
11/13/2023,Elijah Nguyen,51,18,1,Insurance,19,3557,1,11,34,
01/14/2023,Noah Rodriguez,60,67,0,Law enforcement,91,928,8,18,48,
09/13/2023,Liam Patel,110,68,3,Patient,35,1547,2,30,73,
10/28/2022,Liam Patel,42,35,2,Work comp,43,1039,1,14,45,
10/13/2022,James McCarty,75,28,3,Patient,70,4183,6,41,192,
05/03/2022,James McCarty,100,62,0,Attorney,69,730,0,13,33,
04/22/2022,Karen Smith,179,40,2,Patient,26,1548,1,36,23,
01/14/2022,James McCarty,90,58,8,Attorney,95,3750,8,38,173,
09/08/2022,Sophia Kim,230,51,2,Attorney,54,2695,5,3,132,
07/28/2022,Karen Smith,187,44,0,Insurance,7,1608,0,17,154,
04/04/2022,Elijah Nguyen,110,41,4,Insurance,84,1646,1,9,196,
02/01/2023,Ava Singh,53,72,6,Insurance,54,3994,8,42,15,
01/18/2022,Sophia Kim,248,50,0,Continuing care,64,3340,4,28,55,
06/30/2023,Ava Singh,135,47,4,Continuing care,84,2529,1,29,73,
04/11/2023,Elijah Nguyen,103,29,1,Regulatory,103,3901,8,18,124,
12/26/2023,Sophia Kim,154,32,3,Work comp,17,1238,3,8,8,
05/06/2023,Liam Patel,161,19,8,Patient,57,2427,8,15,86,
02/11/2022,Elijah Nguyen,37,74,6,Continuing care,84,2379,4,30,156,
08/21/2023,Noah Rodriguez,229,42,1,Law enforcement,67,1554,3,16,32,
09/15/2023,Liam Patel,96,55,3,Continuing care,27,2903,1,38,157,
07/01/2023,Noah Rodriguez,144,56,8,Patient,41,1097,7,27,33,
06/27/2023,Liam Patel,55,18,1,Law enforcement,52,1533,8,19,97,
10/01/2023,Karen Smith,116,62,4,Patient,72,363,5,10,108,
04/17/2023,Noah Rodriguez,26,29,1,Regulatory,42,3183,7,39,132,
06/18/2023,Liam Patel,221,38,7,Work comp,4,2600,4,34,40,
07/09/2022,Elijah Nguyen,110,25,3,Attorney,64,3879,6,42,185,
09/12/2022,Karen Smith,169,14,4,Work comp,67,3245,3,3,12,
09/08/2022,Liam Patel,89,4,6,Attorney,13,3935,4,30,196,
05/14/2023,Liam Patel,217,51,6,Law enforcement,2,489,3,10,84,
06/25/2023,Karen Smith,160,35,7,Regulatory,3,1553,7,29,57,
07/17/2023,Ava Singh,163,0,3,Work comp,13,1236,5,40,107,
06/07/2023,Karen Smith,214,71,1,Patient,52,1042,3,9,12,
08/24/2022,Elijah Nguyen,222,2,4,Insurance,46,4136,1,30,14,
02/04/2022,Sophia Kim,95,50,7,Work comp,47,2178,3,11,71,
04/13/2022,Liam Patel,55,2,6,Regulatory,32,1109,4,22,142,
07/14/2023,Sophia Kim,179,39,5,Insurance,99,4531,3,1,139,
08/21/2022,Liam Patel,235,35,5,Patient,88,664,5,3,60,
09/09/2023,Elijah Nguyen,76,62,1,Attorney,23,3728,5,42,142,
04/15/2022,Karen Smith,43,64,7,Insurance,35,135,5,10,14,
12/07/2022,Noah Rodriguez,66,22,5,Work comp,93,471,5,10,184,
05/15/2022,Liam Patel,227,31,1,Continuing care,15,2602,1,32,81,
11/16/2023,Ava Singh,246,3,6,Insurance,100,978,1,14,51,
12/05/2022,Elijah Nguyen,168,28,0,Continuing care,47,4051,3,8,28,
09/17/2023,Sophia Kim,62,15,3,Work comp,75,1320,8,9,185,
02/04/2022,Liam Patel,228,55,4,Patient,30,4876,6,21,133,
12/17/2022,Sophia Kim,162,2,8,Continuing care,78,2277,4,18,56,
09/05/2022,Elijah Nguyen,125,51,6,Law enforcement,98,1152,7,35,163,
04/05/2023,Karen Smith,219,17,7,Patient,23,1142,0,14,2,
02/07/2022,Noah Rodriguez,244,38,7,Law enforcement,38,4356,3,31,118,
06/28/2022,Sophia Kim,214,31,3,Attorney,12,2187,8,22,175,
05/15/2022,Sophia Kim,94,65,2,Regulatory,70,2854,3,10,66,
04/07/2022,Karen Smith,180,72,5,Regulatory,57,4334,2,25,14,
05/15/2023,James McCarty,95,70,2,Attorney,97,799,4,13,62,
03/06/2022,Sophia Kim,126,42,8,Patient,29,4511,8,42,155,
09/08/2023,Noah Rodriguez,76,8,7,Attorney,85,2997,4,22,112,
02/01/2022,Noah Rodriguez,40,47,5,Continuing care,7,4673,3,41,95,
09/14/2023,Ava Singh,184,15,1,Insurance,96,3587,2,5,76,
02/06/2023,Sophia Kim,103,1,2,Attorney,94,418,0,35,3,
07/23/2023,James McCarty,246,62,3,Patient,34,3492,0,38,74,
09/14/2022,Elijah Nguyen,134,32,3,Insurance,27,4452,3,5,159,
05/17/2022,Noah Rodriguez,202,39,1,Continuing care,65,2870,1,11,171,
02/27/2023,James McCarty,204,61,6,Work comp,66,3313,1,25,112,
09/04/2022,Karen Smith,27,18,2,Continuing care,34,2865,0,35,180,
01/03/2023,Noah Rodriguez,45,4,7,Work comp,23,2803,6,1,33,
10/31/2023,Noah Rodriguez,48,28,8,Insurance,53,645,1,39,80,
05/18/2022,Liam Patel,239,39,6,Attorney,99,3908,2,1,138,
09/01/2023,Noah Rodriguez,44,31,0,Insurance,56,2833,6,12,82,
01/19/2023,Noah Rodriguez,21,33,1,Law enforcement,46,2024,6,26,158,
09/04/2022,Liam Patel,10,36,1,Law enforcement,75,4226,7,34,9,
08/11/2023,Noah Rodriguez,219,19,8,Law enforcement,44,1097,8,32,30,
01/22/2022,James McCarty,57,30,3,Attorney,22,287,0,28,123,
02/10/2022,Elijah Nguyen,9,3,7,Patient,92,2167,2,15,136,
12/13/2023,Liam Patel,213,7,2,Work comp,15,4086,4,37,196,
06/07/2023,Elijah Nguyen,25,36,8,Law enforcement,46,4799,5,15,44,
01/13/2022,James McCarty,202,68,7,Regulatory,94,732,8,34,95,
07/31/2023,James McCarty,121,18,8,Work comp,92,4652,1,16,50,
03/27/2023,Elijah Nguyen,215,46,3,Regulatory,7,2946,4,38,99,
06/14/2023,Elijah Nguyen,104,72,4,Insurance,43,4729,5,2,165,
08/13/2022,Ava Singh,97,46,1,Attorney,26,456,6,15,137,
05/28/2023,Ava Singh,21,2,8,Law enforcement,1,1050,8,11,169,
06/17/2023,Liam Patel,145,24,1,Law enforcement,100,1250,0,3,83,
07/25/2022,Karen Smith,192,65,6,Attorney,56,3250,7,33,30,
02/25/2022,Karen Smith,82,8,5,Patient,40,2992,8,32,66,
06/11/2022,James McCarty,178,54,7,Attorney,19,642,6,43,193,
10/03/2023,James McCarty,115,38,0,Attorney,25,528,7,28,41,
11/10/2023,Ava Singh,111,48,5,Work comp,73,4134,6,19,40,
08/28/2023,Ava Singh,112,41,5,Insurance,60,1473,7,34,115,
04/05/2023,Liam Patel,95,27,2,Work comp,103,565,1,5,32,
01/27/2023,Karen Smith,244,32,2,Attorney,13,4711,3,34,166,
11/25/2023,Ava Singh,46,22,5,Insurance,61,2556,4,35,87,
12/22/2023,Noah Rodriguez,67,49,3,Continuing care,9,4199,6,41,77,
04/19/2022,Noah Rodriguez,216,1,7,Attorney,67,4487,8,35,53,
05/02/2023,Liam Patel,151,42,6,Insurance,18,4770,4,14,63,
08/04/2023,Karen Smith,218,19,3,Work comp,89,4075,7,42,133,
11/18/2022,Elijah Nguyen,202,57,6,Law enforcement,46,2047,6,16,184,
12/20/2022,Karen Smith,214,3,1,Patient,30,4841,0,11,156,
04/05/2023,Ava Singh,49,12,4,Insurance,79,4791,7,15,50,
06/07/2022,Ava Singh,219,30,5,Attorney,95,3919,4,11,3,
02/23/2022,Karen Smith,130,26,3,Law enforcement,70,2756,5,4,135,
10/14/2023,Ava Singh,159,30,8,Insurance,46,3178,4,9,142,
03/14/2023,Elijah Nguyen,59,70,4,Work comp,44,387,0,26,170,
03/25/2022,Noah Rodriguez,207,63,0,Regulatory,8,1210,6,31,132,
10/16/2022,James McCarty,4,16,4,Patient,43,1199,0,30,22,
01/08/2022,Karen Smith,246,51,1,Attorney,60,3768,6,25,121,
04/03/2022,Sophia Kim,13,32,8,Attorney,87,4561,4,30,66,
11/19/2023,Liam Patel,183,66,2,Patient,98,4206,7,16,11,
05/16/2023,Liam Patel,187,22,0,Insurance,50,4640,6,41,184,
10/06/2022,Elijah Nguyen,14,62,3,Patient,83,702,8,8,44,
10/22/2023,Liam Patel,87,34,4,Work comp,78,1018,1,6,41,
10/14/2023,Karen Smith,34,19,8,Attorney,20,3671,3,11,16,
12/30/2022,Elijah Nguyen,170,40,6,Law enforcement,8,3474,0,17,30,
04/22/2023,Liam Patel,54,10,7,Patient,55,3834,4,11,166,
09/10/2023,Sophia Kim,51,57,7,Law enforcement,98,1319,7,18,41,
11/09/2022,Noah Rodriguez,155,15,8,Work comp,42,3136,8,32,63,
05/06/2023,James McCarty,128,23,4,Regulatory,35,2012,5,27,180,
09/09/2022,Ava Singh,241,64,0,Work comp,58,2810,3,33,51,
01/17/2022,Karen Smith,125,32,1,Attorney,74,1775,4,42,34,
02/21/2022,Noah Rodriguez,128,36,4,Patient,88,4144,7,39,28,
03/15/2023,Liam Patel,114,47,2,Attorney,69,108,5,42,106,
12/14/2023,James McCarty,29,50,8,Attorney,8,2223,8,23,103,
11/17/2023,James McCarty,243,12,8,Insurance,69,4779,1,11,74,
10/08/2023,Elijah Nguyen,207,17,8,Patient,69,87,6,29,190,
07/13/2023,Liam Patel,11,31,0,Regulatory,22,1886,4,13,197,
08/11/2022,Elijah Nguyen,217,56,4,Continuing care,5,4540,2,24,145,
10/13/2023,Noah Rodriguez,8,3,4,Work comp,95,2106,0,42,21,
04/29/2022,Liam Patel,67,35,0,Attorney,72,4833,5,8,181,
07/20/2023,Sophia Kim,19,48,8,Insurance,4,3665,3,39,74,
02/01/2022,Liam Patel,182,43,0,Insurance,90,3964,5,40,154,
12/04/2022,Noah Rodriguez,198,24,1,Work comp,102,3223,3,30,50,
04/28/2023,Ava Singh,181,68,5,Regulatory,6,4971,6,4,40,
03/30/2023,Sophia Kim,67,53,8,Insurance,31,4375,5,0,26,
01/16/2023,Liam Patel,16,69,3,Continuing care,54,4871,7,5,28,
08/13/2023,Ava Singh,158,14,0,Work comp,95,4224,5,44,81,
06/02/2022,Elijah Nguyen,166,31,7,Work comp,83,3792,6,44,139,
04/09/2022,Elijah Nguyen,158,72,3,Regulatory,19,2314,2,7,2,
06/03/2023,Liam Patel,149,31,6,Regulatory,90,2507,2,12,100,
07/24/2023,James McCarty,32,2,5,Patient,13,1757,3,9,7,
10/11/2022,Ava Singh,67,1,0,Law enforcement,90,1398,3,30,100,
05/12/2022,Ava Singh,118,40,5,Regulatory,11,2597,5,34,50,
07/09/2022,Elijah Nguyen,167,36,2,Regulatory,11,1168,1,29,186,
09/02/2022,Liam Patel,221,52,3,Insurance,33,201,2,15,124,
02/24/2022,Liam Patel,210,57,5,Work comp,60,3758,1,7,23,
07/17/2022,Sophia Kim,121,48,4,Continuing care,44,3598,6,16,93,
03/18/2022,Karen Smith,30,25,8,Regulatory,103,1526,0,25,60,
02/18/2023,Karen Smith,103,73,1,Regulatory,91,2837,4,25,53,
06/10/2022,Noah Rodriguez,64,29,1,Work comp,36,4072,5,4,112,
10/15/2023,Elijah Nguyen,74,3,4,Patient,15,3251,7,16,92,
12/15/2022,Noah Rodriguez,178,9,3,Patient,14,3870,1,24,42,
11/01/2023,Sophia Kim,108,4,3,Insurance,50,4140,1,16,101,
02/06/2023,Sophia Kim,163,41,8,Regulatory,85,858,7,23,58,
11/06/2022,Ava Singh,99,67,2,Attorney,7,520,5,39,116,
02/11/2022,Sophia Kim,176,40,8,Attorney,94,81,7,38,188,
11/25/2023,Sophia Kim,212,49,4,Regulatory,51,1384,7,22,104,
03/01/2023,Karen Smith,205,22,2,Attorney,90,3898,2,13,54,
10/22/2023,Liam Patel,191,23,4,Continuing care,6,487,4,16,153,
09/18/2023,James McCarty,175,13,0,Law enforcement,3,2683,4,5,58,
03/31/2022,Karen Smith,98,73,3,Insurance,32,3585,7,41,133,
12/24/2022,Ava Singh,38,70,8,Work comp,78,466,5,7,125,
04/22/2022,Ava Singh,82,30,6,Insurance,46,1566,4,27,64,
03/29/2022,Sophia Kim,16,5,2,Patient,0,1193,5,25,113,
02/02/2023,Sophia Kim,28,15,5,Law enforcement,47,1262,7,10,134,
09/18/2022,Sophia Kim,200,13,3,Work comp,22,1212,0,24,76,
04/14/2022,Noah Rodriguez,197,67,8,Continuing care,14,3428,7,36,37,
10/07/2022,Elijah Nguyen,57,26,8,Work comp,30,1885,8,18,118,
10/13/2023,Karen Smith,135,25,5,Insurance,78,4383,2,11,19,
02/13/2022,Ava Singh,246,50,2,Regulatory,32,2525,7,36,181,
12/05/2022,Karen Smith,18,34,1,Law enforcement,39,862,7,41,33,
08/15/2023,James McCarty,245,37,5,Insurance,48,3048,6,6,90,
11/30/2023,James McCarty,213,36,0,Patient,37,1542,0,39,119,
09/06/2023,Sophia Kim,119,17,8,Continuing care,64,2379,4,21,38,
06/18/2022,Sophia Kim,11,36,0,Insurance,28,591,5,6,197,
03/26/2023,James McCarty,223,35,7,Law enforcement,66,356,3,23,161,
01/20/2022,Liam Patel,167,14,7,Regulatory,40,3799,7,17,185,
06/16/2023,Sophia Kim,148,11,6,Regulatory,64,4035,8,2,127,
09/26/2023,Elijah Nguyen,168,16,6,Insurance,11,2660,3,18,108,
12/27/2022,Sophia Kim,117,18,4,Patient,65,2707,3,32,166,
11/04/2022,Elijah Nguyen,130,36,2,Patient,28,2815,3,12,85,
11/11/2023,Noah Rodriguez,23,42,0,Law enforcement,32,811,6,26,176,
02/22/2023,Ava Singh,58,44,4,Attorney,6,1299,6,6,167,
05/20/2022,Liam Patel,177,9,5,Patient,57,927,7,38,63,
01/20/2023,Liam Patel,116,3,5,Regulatory,11,2697,3,31,66,
07/03/2022,Karen Smith,185,72,3,Continuing care,101,144,0,13,16,
05/17/2022,Karen Smith,142,74,3,Law enforcement,14,3326,4,37,171,
11/04/2022,Ava Singh,169,29,0,Work comp,11,2333,2,37,25,
03/02/2023,James McCarty,54,63,5,Continuing care,5,1919,4,17,25,
12/13/2023,Noah Rodriguez,46,38,8,Attorney,55,1659,1,21,122,
02/09/2023,Liam Patel,141,66,0,Continuing care,82,3595,7,0,122,
04/19/2023,Elijah Nguyen,2,37,2,Work comp,80,1452,3,8,174,
03/20/2022,James McCarty,0,19,3,Insurance,38,1797,4,22,101,
02/27/2023,Sophia Kim,38,28,4,Attorney,3,3161,2,40,132,
10/14/2023,Noah Rodriguez,190,30,4,Law enforcement,50,1698,0,10,27,
06/12/2023,James McCarty,22,29,6,Insurance,13,320,4,23,64,
07/08/2022,Ava Singh,233,49,8,Work comp,82,4839,6,44,44,
11/03/2023,Sophia Kim,54,18,3,Work comp,37,862,7,25,23,
04/15/2023,Ava Singh,206,21,8,Regulatory,103,1827,7,32,86,
03/03/2023,Sophia Kim,121,57,4,Attorney,14,78,7,8,72,
09/08/2023,Ava Singh,182,13,0,Attorney,43,4476,6,35,173,
11/21/2023,Karen Smith,106,52,5,Attorney,25,4405,0,39,156,
04/07/2023,Elijah Nguyen,95,35,4,Continuing care,34,84,4,23,189,
07/12/2023,Sophia Kim,177,51,2,Patient,5,356,1,32,22,
08/06/2023,Noah Rodriguez,212,18,0,Continuing care,52,2875,0,42,115,
03/18/2022,Liam Patel,116,41,8,Law enforcement,86,2311,4,11,32,
05/30/2022,Liam Patel,226,33,8,Regulatory,5,1475,5,11,31,
04/28/2023,Elijah Nguyen,76,60,5,Patient,79,145,1,30,140,
08/13/2022,Liam Patel,109,59,8,Regulatory,97,4511,8,44,62,
05/03/2022,Ava Singh,191,73,5,Regulatory,73,3228,0,18,192,
02/06/2023,Karen Smith,85,63,3,Regulatory,16,2061,6,12,23,
07/17/2023,Ava Singh,122,68,7,Insurance,61,2821,6,14,65,
06/15/2023,Sophia Kim,129,8,5,Attorney,16,4327,2,25,0,
04/23/2023,Elijah Nguyen,34,41,4,Law enforcement,36,3338,4,24,88,
03/14/2022,Karen Smith,175,36,7,Patient,53,3864,4,13,115,
11/11/2023,Karen Smith,118,26,6,Law enforcement,24,1934,5,22,10,
01/29/2022,Noah Rodriguez,94,28,7,Work comp,38,2848,0,37,180,
04/29/2023,Ava Singh,119,47,3,Attorney,84,866,0,1,109,
08/28/2022,Elijah Nguyen,22,73,0,Attorney,11,3084,3,13,172,
03/04/2023,Sophia Kim,141,40,4,Regulatory,62,805,0,23,13,
07/11/2022,Ava Singh,22,63,3,Patient,100,2386,7,2,171,
02/18/2022,Noah Rodriguez,68,2,5,Attorney,88,3810,3,35,188,
11/08/2022,Liam Patel,72,39,7,Patient,61,2141,2,42,154,
02/22/2023,Karen Smith,233,38,8,Law enforcement,80,35,2,1,185,
03/04/2022,Elijah Nguyen,169,12,0,Work comp,53,2458,2,2,188,
12/16/2022,Ava Singh,18,16,4,Attorney,1,4226,5,36,184,
04/28/2022,Ava Singh,29,58,8,Regulatory,54,1377,6,26,179,
12/01/2022,Liam Patel,224,26,5,Continuing care,32,243,1,21,196,
02/13/2023,Noah Rodriguez,240,53,1,Attorney,70,4657,5,16,100,
06/25/2022,Elijah Nguyen,129,40,4,Continuing care,55,779,1,2,81,
08/03/2023,Ava Singh,101,7,3,Law enforcement,14,390,6,14,113,
12/22/2022,Liam Patel,164,74,7,Law enforcement,59,95,7,12,183,
08/02/2022,Ava Singh,97,21,8,Law enforcement,96,1647,6,36,11,
10/22/2022,Ava Singh,32,58,7,Regulatory,2,3663,7,39,73,
11/28/2022,Elijah Nguyen,229,67,5,Law enforcement,54,3136,8,32,182,
07/31/2022,Sophia Kim,194,63,7,Regulatory,3,3354,4,14,168,
11/01/2023,James McCarty,227,71,2,Law enforcement,21,3186,6,25,101,
07/24/2022,Ava Singh,126,74,6,Regulatory,73,4923,0,18,165,
08/25/2023,Karen Smith,130,21,8,Regulatory,40,875,3,43,146,
04/24/2022,Elijah Nguyen,32,47,4,Continuing care,77,2715,8,33,155,
09/03/2022,Ava Singh,67,16,5,Continuing care,46,4208,0,17,169,
08/30/2023,Karen Smith,99,54,5,Work comp,21,4514,0,3,0,
09/30/2022,James McCarty,183,12,8,Regulatory,16,2342,1,14,132,
11/22/2022,James McCarty,146,3,4,Regulatory,86,3234,0,15,44,
01/19/2022,James McCarty,211,16,2,Law enforcement,21,193,5,1,191,
07/04/2022,Liam Patel,202,34,7,Regulatory,0,1994,0,1,7,
05/15/2023,James McCarty,219,48,2,Continuing care,25,76,6,15,100,
08/22/2023,Liam Patel,153,60,5,Regulatory,49,2023,5,35,66,
07/31/2022,Liam Patel,233,57,5,Continuing care,82,4948,7,22,56,
09/27/2023,Ava Singh,230,32,6,Patient,22,1382,0,43,113,
09/19/2022,Karen Smith,67,29,0,Regulatory,6,1698,1,22,67,
12/24/2023,Liam Patel,123,33,8,Patient,35,4657,6,18,37,
05/03/2022,Noah Rodriguez,32,58,2,Insurance,68,4133,3,37,95,
01/02/2022,Sophia Kim,187,15,3,Continuing care,77,601,4,32,51,
09/20/2022,Sophia Kim,170,1,5,Regulatory,44,4632,6,8,63,
10/31/2023,Noah Rodriguez,48,45,8,Continuing care,80,3253,3,40,91,
12/10/2022,Ava Singh,169,16,2,Insurance,77,4357,0,35,4,
03/23/2023,Elijah Nguyen,61,18,7,Attorney,74,133,4,15,150,
05/14/2022,James McCarty,183,61,2,Patient,89,3150,1,16,104,
03/28/2023,Noah Rodriguez,4,22,8,Continuing care,65,656,2,28,33,
07/29/2023,Elijah Nguyen,115,43,2,Attorney,74,1089,8,43,135,
12/17/2022,Noah Rodriguez,221,55,4,Patient,92,1497,5,43,176,
10/04/2022,Noah Rodriguez,211,51,2,Continuing care,61,3584,5,41,42,
02/24/2022,Noah Rodriguez,195,65,3,Continuing care,51,3075,2,10,179,
01/20/2023,Noah Rodriguez,6,71,3,Attorney,95,2981,5,7,50,
11/13/2022,James McCarty,63,64,2,Work comp,44,1017,3,42,6,
01/02/2022,Elijah Nguyen,210,67,3,Continuing care,17,2265,1,2,165,
06/25/2023,Elijah Nguyen,114,6,1,Continuing care,72,4383,4,18,1,
10/25/2023,James McCarty,190,30,2,Patient,32,2754,3,36,149,
07/07/2022,Noah Rodriguez,224,17,1,Work comp,97,4613,6,10,155,
01/17/2023,Sophia Kim,118,5,1,Continuing care,97,3068,1,29,79,
10/25/2022,Sophia Kim,5,3,5,Continuing care,102,2702,5,41,191,
10/27/2022,Karen Smith,42,40,2,Law enforcement,89,3406,3,21,17,
07/11/2022,Ava Singh,130,67,6,Patient,82,4291,7,44,24,
07/31/2022,Karen Smith,118,38,3,Insurance,102,2324,1,32,76,
12/13/2022,Noah Rodriguez,76,51,8,Regulatory,71,3444,1,1,99,
10/16/2022,Noah Rodriguez,219,9,2,Law enforcement,40,1986,3,40,182,
01/24/2023,Karen Smith,35,14,4,Attorney,82,1064,4,35,61,
05/06/2023,Sophia Kim,157,35,2,Continuing care,100,2706,6,34,101,
12/30/2023,James McCarty,12,19,3,Continuing care,74,767,6,6,120,
06/05/2023,Noah Rodriguez,238,60,1,Patient,52,3226,0,37,179,
02/23/2023,Karen Smith,126,38,6,Patient,86,1814,8,29,111,
07/16/2022,James McCarty,207,63,0,Continuing care,67,728,3,20,149,
10/28/2022,Karen Smith,108,38,1,Insurance,85,1088,3,24,70,
03/11/2022,Elijah Nguyen,215,18,4,Regulatory,6,3350,8,19,48,
06/23/2022,Karen Smith,231,47,7,Continuing care,0,268,2,24,43,
03/11/2023,Noah Rodriguez,41,36,0,Work comp,61,528,4,30,138,
08/17/2023,Ava Singh,168,45,5,Insurance,100,3695,6,12,196,
06/20/2023,Sophia Kim,173,34,8,Regulatory,2,3692,8,1,88,
08/27/2023,Noah Rodriguez,87,73,7,Continuing care,74,73,4,6,148,
04/28/2023,Elijah Nguyen,160,33,8,Regulatory,32,3676,1,19,6,
09/10/2022,Sophia Kim,29,30,1,Patient,103,1019,4,33,135,
08/23/2023,Noah Rodriguez,177,32,5,Patient,92,1178,1,14,22,
05/01/2023,Ava Singh,199,69,3,Attorney,86,3514,6,23,196,
03/31/2023,Ava Singh,154,66,1,Patient,30,4379,3,10,186,
04/26/2022,Ava Singh,35,49,6,Regulatory,102,3134,1,3,159,
09/28/2022,James McCarty,174,9,5,Attorney,16,2837,0,11,135,
05/23/2022,Liam Patel,79,64,6,Work comp,69,266,0,10,67,
09/17/2023,Elijah Nguyen,73,6,8,Attorney,20,2227,1,44,195,
05/09/2022,Liam Patel,210,38,0,Work comp,79,3272,2,0,188,
05/03/2022,Sophia Kim,181,17,7,Insurance,20,1795,3,7,76,
05/28/2023,James McCarty,203,35,2,Attorney,101,3779,1,27,70,
11/29/2023,James McCarty,195,45,8,Continuing care,70,2661,4,44,159,
06/14/2023,Liam Patel,41,1,1,Attorney,86,4657,4,16,140,
08/17/2022,Karen Smith,111,11,7,Continuing care,0,92,8,22,50,
03/01/2022,Karen Smith,219,19,3,Patient,94,3136,6,41,154,
04/09/2022,Elijah Nguyen,82,61,3,Law enforcement,49,711,8,29,196,
06/01/2023,Sophia Kim,111,17,1,Attorney,45,3395,6,27,195,
01/06/2023,Karen Smith,88,30,3,Attorney,99,3794,2,5,128,
08/09/2022,Karen Smith,58,14,7,Attorney,65,1572,1,35,16,
01/29/2023,James McCarty,162,64,1,Insurance,90,308,7,34,40,
04/04/2023,Ava Singh,8,16,6,Law enforcement,83,4186,7,5,131,
06/22/2022,James McCarty,104,18,6,Attorney,21,348,8,18,197,
06/16/2023,Noah Rodriguez,226,19,8,Work comp,36,3945,8,5,43,
08/10/2022,Noah Rodriguez,53,29,1,Insurance,35,3744,0,18,86,
09/26/2022,Karen Smith,244,57,2,Insurance,60,3080,5,18,3,
03/16/2023,Sophia Kim,226,32,1,Patient,96,1920,2,44,107,
07/20/2022,Karen Smith,28,4,4,Insurance,10,3613,2,43,142,
09/24/2022,Liam Patel,24,54,4,Law enforcement,7,4737,1,30,165,
10/20/2023,Sophia Kim,193,36,3,Insurance,50,1614,5,10,61,
08/09/2023,James McCarty,213,71,2,Patient,76,1212,1,25,25,
07/07/2022,Sophia Kim,12,12,7,Patient,13,3292,1,8,87,
10/01/2022,James McCarty,119,57,5,Work comp,77,938,0,23,34,
07/30/2023,James McCarty,67,18,1,Work comp,75,703,7,40,6,
01/03/2022,Ava Singh,157,53,4,Attorney,60,2025,4,26,67,
08/05/2022,Ava Singh,247,6,4,Attorney,100,3212,1,42,128,
04/11/2023,Ava Singh,243,57,5,Patient,103,1584,4,9,90,
01/13/2023,Noah Rodriguez,230,0,1,Patient,70,4744,6,39,110,
06/22/2022,Noah Rodriguez,178,39,6,Regulatory,46,143,8,40,154,
